customerID,Churn_Probability
9031-ZVQPT,0.0
2990-IAJSV,0.0
8107-KNCIM,76.0
9027-YFHQJ,19.0
5176-LDKUH,11.0
4644-OBGFZ,7.000000000000001
7926-IJOOU,22.0
6480-YAGIY,0.0
4029-HPFVY,51.0
7602-DBTOU,0.0
5345-BMKWB,18.0
3519-ZKXGG,79.0
5457-COLHT,0.0
6416-TVAIH,93.0
5451-YHYPW,0.0
5108-ADXWO,48.0
7998-WNZEM,0.0
3066-RRJIO,91.0
4664-NJCMS,0.0
0307-BCOPK,3.0
7629-WFGLW,0.0
2542-HYGIQ,19.0
6715-OFDBP,65.0
5016-LIPDW,15.0
6481-LXPWL,3.0
1567-DSCIC,99.0
2150-UWTFY,94.0
6124-ACRHJ,28.000000000000004
9362-MWODR,3.0
9975-GPKZU,1.0
9625-RZFUK,1.0
5153-LXKDT,0.0
5161-UBZXI,0.0
1020-JPQOW,1.0
7919-ZODZZ,6.0
0565-JUPYD,0.0
6867-ACCZI,1.0
5939-XAIXZ,6.0
9054-FOWNV,17.0
2683-BPJSO,76.0
2157-MXBJS,96.0
8207-VVMYB,0.0
9732-EQMWY,1.0
9360-AHGNL,91.0
1087-UDSIH,36.0
5269-NRGDP,2.0
6195-MELTI,2.0
5485-WUYWF,52.0
2121-JAFOM,0.0
8818-DOPVL,1.0
2632-UCGVD,92.0
5445-PZWGX,67.0
1227-UDMZR,0.0
5198-HQAEN,3.0
9170-CCKOU,37.0
2167-FQSTQ,0.0
2819-GWENI,1.0
1043-YCUTE,14.000000000000002
3814-MLAXC,56.99999999999999
3572-UUHRS,4.0
2692-PFYTJ,43.0
1226-UDFZR,56.00000000000001
5955-EPOAZ,11.0
6821-JPCDC,0.0
8815-LMFLX,11.0
9135-HSWOC,1.0
8582-KRHPJ,1.0
5811-IWXYM,1.0
7044-YAACC,71.0
8189-XRIKE,7.000000000000001
1506-YJTYT,1.0
4123-DVHPH,53.0
6425-YQLLO,98.0
5442-UTCVD,75.0
2228-BZDEE,4.0
7734-DBOAI,68.0
2789-CZANW,0.0
2091-RFFBA,63.0
2114-MGINA,98.0
7596-LDUXP,9.0
3740-RLMVT,1.0
4489-SNOJF,88.0
2192-OZITF,0.0
5651-CPDND,25.0
2186-QZEYA,6.0
1131-ALZWV,6.0
7729-XBTWX,1.0
9134-WYRVP,1.0
3284-SVCRO,2.0
9732-OUYRN,1.0
0559-CKHUS,1.0
2931-SVLTV,1.0
6899-PPEEA,99.0
7504-UWHNB,27.0
2582-FFFZR,25.0
8908-NMQTX,0.0
2187-LZGPL,98.0
1431-AIDJQ,0.0
6288-LBEAR,31.0
4597-NUCQV,98.0
9019-QVLZD,94.0
8413-YNHNV,0.0
5808-TOTXO,7.000000000000001
4369-NYSCF,1.0
6333-YDVLT,0.0
5324-KTGCG,1.0
5599-HVLTW,35.0
7394-LWLYN,74.0
3707-LRWZD,55.00000000000001
6873-UDNLD,1.0
2700-LUEVA,39.0
1455-ESIQH,88.0
0958-YHXGP,37.0
1101-SSWAG,56.00000000000001
2979-SXESE,89.0
4013-TLDHQ,87.0
5743-KHMNA,0.0
4194-FJARJ,1.0
5325-UWTWJ,4.0
3969-GYXEL,32.0
9208-OLGAQ,26.0
3244-CQPHU,0.0
2674-MLXMN,66.0
9708-HPXWZ,52.0
6992-TKNYO,2.0
4468-YDOVK,50.0
3754-DXMRT,70.0
5792-JALQC,1.0
7130-VTEWQ,69.0
2200-DSAAL,0.0
4302-ZYFEL,1.0
9351-LZYGF,3.0
4366-CTOUZ,0.0
6121-VZNQB,43.0
7903-CMPEY,90.0
1518-OMDIK,11.0
6671-NGWON,10.0
0595-ITUDF,0.0
6996-KNSML,89.0
1955-IBMMB,2.0
0096-BXERS,56.99999999999999
3806-YAZOV,18.0
7998-ZLXWN,12.0
6253-WRFHY,28.000000000000004
9133-AYJZG,11.0
2675-OTVVJ,7.000000000000001
8680-CGLTP,2.0
8430-TWCBX,3.0
5018-GWURO,40.0
6741-QRLUP,0.0
4737-HOBAX,0.0
0537-QYZZN,42.0
3340-QBBFM,2.0
1704-NRWYE,67.0
2592-SEIFQ,74.0
8200-KLNYW,1.0
3372-CDXFJ,6.0
4781-ZXYGU,66.0
7632-YUTXB,1.0
2718-YSKCS,0.0
9896-UYMIE,0.0
0853-NWIFK,1.0
8212-CRQXP,31.0
6980-CDGFC,2.0
7691-XVTZH,0.0
2520-SGTTA,2.0
7481-ATQQS,91.0
2277-VWCNI,70.0
1088-CNNKB,0.0
8642-GVWRF,81.0
1930-BZLHI,1.0
3400-ESFUW,69.0
5868-YTYKS,61.0
3525-DVKFN,2.0
1482-OXZSY,3.0
0377-JBKKT,7.000000000000001
5778-BVOFB,21.0
3373-YZZYM,19.0
2057-ZBLPD,62.0
0228-MAUWC,30.0
5502-RLUYV,33.0
0023-HGHWL,91.0
7663-YJHSN,0.0
4915-BFSXL,0.0
3086-RUCRN,0.0
5215-LNLDJ,55.00000000000001
7576-JMYWV,1.0
9039-RBEEE,90.0
0257-KXZGU,3.0
1307-ATKGB,4.0
8417-FMLZI,76.0
3714-XPXBW,2.0
1850-AKQEP,12.0
2824-DXNKN,0.0
5227-JSCFE,0.0
0848-ZGQIJ,27.0
3621-CHYVB,1.0
8042-RNLKO,1.0
1792-UXAFY,96.0
5372-FBKBN,3.0
0420-TXVSG,0.0
6217-TOWGS,15.0
0515-YPMCW,81.0
0378-XSZPU,86.0
1045-LTCYT,25.0
1544-JJMYL,1.0
4636-JGAAI,3.0
6874-SGLHU,1.0
5951-AOFIH,2.0
4729-XKASR,51.0
3059-NGMXB,6.0
8652-YHIYU,12.0
5278-PNYOX,0.0
5449-FIBXJ,33.0
3486-HOOGQ,0.0
5061-PBXFW,2.0
8630-FJLIB,36.0
3891-NLXJB,1.0
4749-OJKQU,82.0
0577-WHMEV,17.0
5453-AXEPF,52.0
3639-XJHKQ,8.0
3716-LRGXK,0.0
2263-SFSQZ,1.0
9950-MTGYX,1.0
3397-AVTKU,2.0
4825-FUREZ,2.0
9837-BMCLM,75.0
2672-OJQZP,49.0
0137-UDEUO,16.0
3134-DSHVC,0.0
6161-UUUTA,78.0
7821-DPRQE,0.0
6543-XRMYR,99.0
2001-EWBQU,0.0
4925-LMHOK,28.000000000000004
1608-GMEWB,2.0
6695-AMZUF,0.0
1455-UGQVH,100.0
8410-BGQXN,16.0
8280-MQRQN,79.0
1619-YWUBB,1.0
7611-YKYTC,33.0
2037-SGXHH,65.0
3178-FESZO,95.0
0365-GXEZS,24.0
0082-OQIQY,4.0
6087-MVHJH,40.0
4603-JANFB,93.0
3018-TFTSU,97.0
3606-SBKRY,3.0
4806-KEXQR,81.0
0667-NSRGI,2.0
7083-YNSKY,31.0
6893-ODYYE,0.0
8242-JSVBO,36.0
2479-BRAMR,96.0
9541-ZPSEA,1.0
2665-NPTGL,8.0
1139-WUOAH,0.0
4693-VWVBO,35.0
7434-SHXLS,47.0
6937-GCDGQ,13.0
0988-JRWWP,64.0
5075-JSDKI,2.0
7908-QCBCA,92.0
8644-XYTSV,3.0
6711-FLDFB,70.0
3873-WOSBC,3.0
7465-ZZRVX,85.0
7975-JMZNT,0.0
7251-XFOIL,1.0
4116-IQRFR,8.0
3714-JTVOV,53.0
8259-DZLIZ,1.0
0442-ZXKVS,0.0
7853-WNZSY,16.0
3120-FAZKD,4.0
8606-OEGQZ,3.0
0225-ZORZP,33.0
4702-IOQDC,87.0
9489-JMTTN,0.0
0575-CUQOV,0.0
0967-BMLBD,5.0
6178-KFNHS,44.0
2830-LEWOA,0.0
5006-MXVRN,1.0
1264-BYWMS,91.0
9658-WYUFB,97.0
8327-WKMIE,1.0
6917-FIJHC,0.0
5329-KRDTM,0.0
7797-EJMDP,12.0
3530-VWVGU,7.000000000000001
2013-SGDXK,78.0
6368-NWMCE,4.0
3633-CDBUW,4.0
0707-HOVVN,1.0
8580-QVLOC,41.0
3956-MGXOG,41.0
9274-UARKJ,38.0
4077-HWUYD,0.0
2012-NWRPA,99.0
8808-ELEHO,79.0
0103-CSITQ,0.0
3506-LCJDC,20.0
8671-KKKOS,2.0
7305-ZWMAJ,1.0
9518-XXBXE,40.0
3934-HXCFZ,92.0
6578-KRMAW,1.0
4860-IJUDE,28.999999999999996
7666-WKRON,9.0
9688-YGXVR,2.0
0423-UDIJQ,25.0
1945-XISKS,1.0
4910-AQFFX,71.0
2154-KVJFF,68.0
5360-LJCNJ,0.0
2607-FBDFF,45.0
9647-ERGBE,98.0
3428-XZMAZ,93.0
1100-DDVRV,30.0
0378-TOVMS,70.0
4355-HBJHH,93.0
6728-WYQBC,51.0
9058-CBREO,72.0
9029-FEGVJ,26.0
7216-KAOID,2.0
0318-QUUOB,94.0
6145-NNPNO,46.0
5520-FVEWJ,97.0
5339-TJFEK,0.0
5572-ZDXHY,90.0
2074-GUHPQ,17.0
4625-XMOYM,0.0
5827-MWCZK,0.0
1385-TQOZW,11.0
5914-XRFQB,0.0
4329-YPDDQ,4.0
4804-NCPET,1.0
3750-CKVKH,74.0
5944-UGLLK,49.0
8063-GBATB,69.0
7787-BNTZM,20.0
2252-ISRNH,25.0
9415-TPKRV,12.0
5322-TEUJK,0.0
4547-KQRTM,71.0
4877-EVATK,52.0
1866-DIOQZ,0.0
8375-KVTHK,1.0
2697-NQBPF,3.0
3709-OIJEA,3.0
7639-SUPCW,42.0
1386-ZIKUV,25.0
0599-XNYDO,37.0
6377-WHAOX,0.0
6855-VLGOS,0.0
8999-XXGNS,5.0
8746-OQQRW,16.0
3181-MIZBN,24.0
0471-ARVMX,0.0
7766-CLTIC,17.0
5650-YLIBA,59.0
0825-CPPQH,0.0
9084-OAYKL,1.0
6122-LJADA,0.0
2400-XIWIO,0.0
7524-VRLPL,0.0
1069-XAIEM,95.0
7569-NMZYQ,0.0
5201-USSQZ,23.0
2105-PHWON,3.0
1494-EJZDW,1.0
4884-TVUQF,0.0
8003-EWNDZ,27.0
1897-RCFUM,3.0
9256-JTBNZ,17.0
4658-HCOHW,99.0
2211-RMNHO,0.0
2432-TFSMK,6.0
3440-JPSCL,84.0
4929-ROART,9.0
1834-ABKHQ,4.0
1741-WTPON,0.0
3932-IJWDZ,1.0
1240-HCBOH,1.0
3594-KADLU,32.0
8065-BVEPF,0.0
3796-ENZGF,0.0
1734-ZMNTZ,2.0
2853-CWQFQ,56.99999999999999
0813-TAXXS,1.0
2519-TWKFS,6.0
2889-FPWRM,86.0
0626-QXNGV,1.0
6723-CEGQI,0.0
6987-XQSJT,66.0
4732-RRJZC,21.0
9499-XPZXM,0.0
4338-EYCER,17.0
3007-FDPEA,17.0
6350-XFYGW,51.0
4290-BSXUX,85.0
8513-OLYGY,0.0
0311-QYWSS,28.000000000000004
8705-DWKTI,24.0
8755-IWJHN,0.0
0325-XBFAC,70.0
4480-QQRHC,52.0
0929-PECLO,9.0
3680-CTHUH,0.0
1202-KKGFU,35.0
6112-KTHFQ,23.0
1852-XEMDW,3.0
2462-XIIJB,99.0
4760-XOHVN,34.0
1820-DJFPH,0.0
9426-SXNHE,22.0
9068-FHQHD,1.0
1269-FOYWN,2.0
9470-YFUYI,0.0
7817-BOQPW,81.0
7402-EYFXX,10.0
1853-UDXBW,86.0
9895-VFOXH,62.0
5458-CQJTA,74.0
1230-QAJDW,28.999999999999996
5701-ZIKJE,18.0
5219-YIPTK,98.0
5032-MIYKT,85.0
7396-VJUZB,54.0
9717-QEBGU,71.0
5172-RKOCB,7.000000000000001
6509-TSGWN,8.0
3540-RZJYU,97.0
3178-CIFOT,2.0
2091-MJTFX,96.0
4530-NDRKU,6.0
5985-TBABQ,1.0
9800-ONTFE,59.0
6743-HHQPF,19.0
8455-HIRAQ,22.0
6616-AALSR,0.0
0883-EIBTI,17.0
9415-ZNBSX,0.0
4018-KJYUY,3.0
0722-TROQR,77.0
7571-YXDAD,78.0
3884-UEBXB,0.0
8780-RSYYU,7.000000000000001
5537-UXXVS,10.0
1791-PQHBB,23.0
8701-DGLVH,1.0
8741-LQOBK,3.0
3393-FMZPV,98.0
8082-GHXOP,19.0
6402-ZFPPI,99.0
0980-FEXWF,1.0
7486-KSRVI,97.0
3011-WQKSZ,19.0
8443-WVPSS,99.0
3006-XIMLN,92.0
8218-FFJDS,0.0
1986-PHGZF,12.0
9965-YOKZB,83.0
0504-HHAPI,93.0
9360-OMDZZ,10.0
6305-YLBMM,66.0
0345-XMMUG,0.0
8024-XNAFQ,7.000000000000001
3647-GMGDH,90.0
2988-GBIVW,30.0
2832-SCUCO,33.0
7036-ZZKBD,2.0
3791-LGQCY,99.0
0265-PSUAE,38.0
0463-TXOAK,3.0
0594-UFTUL,15.0
9509-MPYOD,1.0
9128-CPXKI,0.0
0129-KPTWJ,0.0
8166-ZZTFS,81.0
5855-EIBDE,0.0
5365-LLFYV,51.0
5956-YHHRX,9.0
6008-NAIXK,4.0
2956-GGUCQ,68.0
1928-BXYIV,31.0
5760-FXFVO,41.0
6595-COKXZ,63.0
0961-ZWLVI,0.0
5181-OABFK,1.0
4007-NHVHI,1.0
7816-VGHTO,4.0
5871-DGTXZ,1.0
7550-WIQVA,20.0
7544-ZVIKX,1.0
0016-QLJIS,0.0
7508-DQAKK,0.0
5176-OLSKT,0.0
9356-AXGMP,1.0
3556-BVQGL,1.0
0362-ZBZWJ,74.0
8979-CAMGB,1.0
4211-MMAZN,52.0
7581-EBBOU,1.0
4274-OWWYO,85.0
5073-RZGBK,0.0
1541-ETJZO,63.0
2192-CKRLV,0.0
3154-HMWUU,1.0
6119-SPUDB,0.0
6522-OIQSX,0.0
7813-ZGGAW,3.0
8748-HFWBO,2.0
1052-QJIBV,0.0
1319-YLZJG,22.0
4106-HADHQ,93.0
0723-FDLAY,1.0
3050-RLLXC,0.0
9298-WGMRW,0.0
2369-UAPKZ,60.0
3088-LHEFH,39.0
2778-OCLGR,90.0
6583-KQJLK,28.000000000000004
8544-JNBOX,0.0
6681-ZSEXG,1.0
6139-ZZRBQ,1.0
6116-RFVHN,4.0
0637-KVDLV,89.0
8884-FEEWR,2.0
3125-RAHBV,2.0
6633-MPWBS,57.99999999999999
0373-AIVNJ,3.0
8785-EPNCG,24.0
1682-VCOIO,1.0
5729-KLZAR,77.0
2072-ZVJJX,0.0
8849-AYPTR,3.0
9518-IMLHK,1.0
1582-RAFML,57.99999999999999
3646-ITDGM,8.0
8740-CRYFY,94.0
3569-VLDHH,0.0
8224-KDLKN,0.0
7594-LZNWR,19.0
4001-TSBTV,93.0
2962-XPMCQ,69.0
8727-XDPUD,3.0
1043-UXOVO,0.0
1064-FBXNK,8.0
3996-ZNWYK,0.0
2878-DHMIN,3.0
7762-ONLJY,4.0
1678-FYZOW,76.0
5795-BKOYE,1.0
8627-EHGIP,95.0
7402-PWYJJ,60.0
5480-TBGPH,84.0
0018-NYROU,62.0
7501-VTYLJ,35.0
7608-RGIRO,0.0
0480-BIXDE,66.0
5895-QSXOD,37.0
9814-AOUDH,6.0
6175-IRFIT,54.0
8760-ZRHKE,1.0
1622-HSHSF,43.0
8854-CCVSQ,63.0
6749-UTDVX,0.0
5542-DHSXL,22.0
9102-OXKFY,1.0
0511-JTEOY,80.0
5216-WASFJ,72.0
7808-DVWEP,23.0
7067-KSAZT,99.0
2284-VFLKH,0.0
0366-NQSHS,14.000000000000002
6532-YLWSI,12.0
3807-BPOMJ,1.0
3892-NXAZG,0.0
4948-WBBKL,70.0
4182-BGSIQ,33.0
9300-AGZNL,94.0
0988-AADSA,0.0
9972-NKTFD,6.0
3717-LNXKW,2.0
5734-EJKXG,0.0
2207-RYYRL,1.0
6729-FZWSY,2.0
9695-IDRZR,0.0
8144-DGHXP,1.0
7814-LEEVE,62.0
1112-CUNAO,98.0
5175-AOBHI,56.99999999999999
5174-RNGBH,87.0
8631-WUXGY,1.0
7270-BDIOA,52.0
9565-JSNFM,28.000000000000004
5906-DVAPM,1.0
6654-QGBZZ,13.0
8348-JLBUG,2.0
0607-DAAHE,10.0
5641-DMBFJ,0.0
9200-NLNPD,3.0
2664-XJZNO,0.0
9732-KPKBW,53.0
3339-EAQNV,0.0
0921-OHLVP,49.0
3389-YGYAI,89.0
9560-ARGQJ,60.0
8350-NYMVI,3.0
1600-DILPE,34.0
0536-ESJEP,0.0
4654-GGUII,3.0
6478-HRRCZ,1.0
8510-BBWMU,2.0
6857-TKDJV,0.0
2360-RDGRO,6.0
0584-BJQGZ,2.0
5134-IKDAY,94.0
1360-XFJMR,0.0
3070-DVEYC,54.0
5730-RIITO,12.0
9058-MJLZC,93.0
5707-ORNDZ,24.0
0902-XKXPN,0.0
5177-RVZNU,2.0
0056-EPFBG,2.0
8993-IZEUX,42.0
8696-JKZNU,83.0
5380-AFSSK,82.0
8190-ZTQFB,2.0
0931-MHTEM,1.0
2055-PDADH,75.0
7515-LODFU,0.0
0440-UEDAI,0.0
1337-BOZWO,9.0
0868-VJRDR,0.0
8714-EUHJO,96.0
6344-SFJVH,21.0
3950-VPYJB,0.0
8041-TMEID,4.0
7321-ZNSLA,1.0
6941-KXRRV,4.0
3721-CNEYS,71.0
8727-JQFHV,1.0
9475-NNDGC,0.0
1355-KUSBG,59.0
3688-FTHLT,27.0
0899-LIIBW,3.0
2568-OIADY,98.0
1384-RCUXW,35.0
5825-XJOCM,1.0
6848-YLDFR,1.0
8125-QPFJD,0.0
2320-YKQBO,21.0
1193-RTSLK,98.0
2302-ANTDP,99.0
5923-GXUOC,69.0
4973-RLZVI,1.0
7869-ZYDST,10.0
4501-UYKBC,3.0
1215-EXRMO,1.0
2305-MRGLV,20.0
8404-VIOMB,0.0
5233-GEEAX,79.0
2359-KLTEK,1.0
5304-EFJLP,1.0
2673-ZALNP,5.0
9184-GALIL,3.0
4393-RYCRE,0.0
9746-MDMBK,0.0
3162-ZJZFU,1.0
8404-GFGCZ,44.0
8875-AKBYH,56.00000000000001
4432-ADRLB,51.0
0533-UCAAU,1.0
1394-SUIUH,12.0
3521-MNKLV,7.000000000000001
2533-TIBIX,19.0
8993-PHFWD,72.0
1565-RHDJD,75.0
7137-RYLPP,68.0
3765-JXVKY,82.0
5092-STPKP,11.0
7330-WZLNC,83.0
0114-PEGZZ,1.0
3359-DSRKA,3.0
8639-NHQEI,0.0
7161-DFHUF,0.0
3957-LXOLK,99.0
3720-DBRWL,0.0
6635-MYYYZ,97.0
8565-WUXZU,0.0
5281-BUZGT,98.0
4994-OBRSZ,1.0
0562-FGDCR,0.0
2436-QBZFP,14.000000000000002
3420-YJLQT,57.99999999999999
6040-CGACY,16.0
6582-PLFUU,1.0
8242-PDSGJ,0.0
0264-CNITK,0.0
0089-IIQKO,2.0
7839-NUIAA,1.0
6075-QMNRR,3.0
5378-IKEEG,86.0
5966-EMAZU,0.0
0440-EKDCF,0.0
4774-HHGGS,1.0
2718-GAXQD,78.0
2055-BFOCC,0.0
8180-AKMJV,56.00000000000001
4298-OYIFC,47.0
5566-SOEZD,5.0
9842-EFSYY,21.0
2272-WUSPA,0.0
4584-LBNMK,6.0
3898-GUYTS,2.0
0930-EHUZA,1.0
6413-XKKPU,92.0
9975-SKRNR,34.0
3703-KBKZP,60.0
1449-XQEMT,32.0
2626-URJFX,71.0
4973-MGTON,0.0
3682-YEUWS,11.0
1223-UNPKS,1.0
2612-RRIDN,81.0
4735-ASGMA,98.0
3446-QDSZF,56.00000000000001
3669-LVWZB,55.00000000000001
6892-EZDTG,81.0
5117-IFGPS,65.0
7379-FNIUJ,42.0
1627-AFWVJ,1.0
9725-SCPZG,85.0
5884-GCYMI,90.0
3217-FZDMN,73.0
4486-EFAEB,20.0
0060-FUALY,0.0
7853-GVUDZ,53.0
7480-QNVZJ,95.0
6954-OOYZZ,24.0
7088-FBAWU,11.0
8313-AFGBW,0.0
3943-KDREE,59.0
9239-ZBZZV,78.0
3097-IDVPU,26.0
4398-HSCJH,51.0
2197-OMWGI,0.0
2303-PJYHN,18.0
9795-VOWON,22.0
1237-WIYYZ,14.000000000000002
1987-AUELQ,0.0
7852-LECYP,32.0
4430-UZIPO,62.0
4822-LPTYJ,0.0
8165-CBKXO,0.0
6527-PZFPV,2.0
4855-SNKMY,65.0
9593-CVZKR,3.0
8595-SIZNC,5.0
8008-HAWED,98.0
7124-UGSUR,96.0
1862-SKORY,95.0
5236-XMZJY,1.0
4827-DPADN,0.0
2694-CIUMO,49.0
5846-ABOBJ,0.0
1439-LCGVL,1.0
0909-SDHNU,18.0
4647-XXZAM,42.0
1502-XFCVR,98.0
7740-KKCXF,9.0
5360-XGYAZ,0.0
9692-TUSXH,91.0
7912-SYRQT,67.0
3557-HTYWR,0.0
4816-JBHOV,70.0
8920-NAVAY,0.0
1699-TLDLZ,2.0
5600-PDUJF,32.0
8292-TYSPY,9.0
0567-XRHCU,0.0
1867-BDVFH,74.0
2067-QYTCF,32.0
2359-QWQUL,93.0
9103-TCIHJ,22.0
7407-SUJIZ,3.0
9150-KPBJQ,2.0
0052-DCKON,0.0
3654-ARMGP,0.0
9699-UBQFS,1.0
9367-TCUYN,11.0
1261-FWTTE,45.0
3528-HFRIQ,0.0
0708-SJDIS,16.0
4140-WJAWW,23.0
2073-QBVBI,1.0
6928-ONTRW,0.0
3320-VEOYC,59.0
5231-FIQPA,2.0
6617-WLBQC,9.0
2599-CIPQE,0.0
6653-CBBOM,87.0
8774-GSBUN,0.0
7326-RIGQZ,62.0
1401-FTHFQ,2.0
3247-ZVOUO,81.0
0254-FNMCI,0.0
1848-LBZHY,15.0
6101-IMRMM,62.0
8118-TJAFG,51.0
5429-LWCMV,60.0
7298-IZWLY,20.0
9758-MFWGD,5.0
3955-JBZZM,32.0
1268-ASBGA,73.0
8943-URTMR,55.00000000000001
4815-TUMEQ,7.000000000000001
4713-LZDRV,91.0
9909-IDLEK,27.0
4092-OFQZS,1.0
1561-BWHIN,2.0
4325-NFSKC,95.0
9927-DSWDF,6.0
9500-LTVBP,65.0
7252-NTGSS,64.0
8149-AIQCG,37.0
1360-JYXKQ,1.0
2955-PSXOE,56.00000000000001
7762-URZQH,86.0
0899-WZRSD,1.0
3255-GRXMG,18.0
4828-FAZPK,49.0
6094-ZIVKX,0.0
6925-BAYGL,9.0
3262-EIDHV,0.0
7354-OIJLX,75.0
1376-HHBDV,3.0
6907-NZZIJ,98.0
6133-OZILE,28.999999999999996
4135-FRWKJ,4.0
2911-UREFD,95.0
3744-ZRRDZ,63.0
5673-TIYIB,75.0
6551-ZCOTS,6.0
7191-ADRGF,1.0
5018-LXQQG,3.0
6892-BOGQE,0.0
1602-IJQQE,76.0
4628-WQCQQ,86.0
1746-TGTWV,84.0
5995-SNNEW,7.000000000000001
8050-WYBND,12.0
2821-WARNZ,2.0
4879-GZLFH,1.0
1644-IRKSF,96.0
8314-HTWVE,2.0
9402-ROUMJ,0.0
2507-QZPQS,18.0
7159-NOKYQ,0.0
5707-ZMDJP,0.0
8779-YIQQA,2.0
7136-IHZJA,1.0
8966-OIQHG,3.0
7074-STDCN,6.0
3705-PSNGL,12.0
8739-QOTTN,14.000000000000002
1399-OUPJN,1.0
0277-BKSQP,40.0
6502-HCJTI,81.0
2606-RMDHZ,51.0
5774-XZTQC,18.0
2676-SSLTO,1.0
6266-QHOJZ,1.0
7269-JISCY,7.000000000000001
0363-SVHYR,0.0
8547-NSBBO,1.0
8258-GSTJK,89.0
6861-OKBCE,11.0
9940-RHLFB,87.0
6591-QGOYB,13.0
9070-BCKQP,0.0
6421-SZVEM,8.0
1328-EUZHC,1.0
2995-UPRYS,96.0
8878-RYUKI,5.0
9633-DENPU,7.000000000000001
7811-JIVPF,16.0
7113-HIPFI,0.0
8541-QVFKM,71.0
6686-YPGHK,90.0
1383-EZRWL,14.000000000000002
9258-CNWAC,0.0
5371-VYLSX,22.0
6374-AFWOX,1.0
4759-TRPLW,84.0
5317-FLPJF,3.0
7621-VPNET,25.0
6034-YMTOB,47.0
8563-IIOXK,13.0
4903-CNOZC,1.0
4353-HYOJD,4.0
8020-BWHYL,56.99999999999999
7267-FRMJW,1.0
2982-VPSGI,98.0
4188-FRABG,0.0
8199-ZLLSA,99.0
4128-ETESU,2.0
0620-DLSLK,43.0
4625-EWPTF,42.0
5980-NOPLP,81.0
3850-OKINF,3.0
6892-XPFPU,98.0
8010-EZLOU,72.0
1156-ZFYDO,16.0
3295-YVUSR,57.99999999999999
8016-NCFVO,77.0
4119-ZYPZY,0.0
5549-ZGHFB,1.0
7577-SWIFR,88.0
0303-WMMRN,22.0
6408-OTUBZ,0.0
5204-HMGYF,0.0
1078-TDCRN,70.0
3727-OVPRY,1.0
3797-FKOGQ,56.99999999999999
7622-NXQZR,28.999999999999996
6196-HBOBZ,0.0
3970-XGJDU,3.0
7017-VFULY,20.0
5562-YJQGT,13.0
8807-OPMBM,5.0
5439-WIKXB,87.0
9874-QLCLH,90.0
8294-UIMBA,3.0
8109-YUOHE,2.0
5840-NVDCG,1.0
8092-NLTGF,0.0
5928-QLDHB,71.0
9840-EFJQB,67.0
0696-UKTOX,7.000000000000001
4801-KFYKL,19.0
3472-OAOOR,6.0
6135-OZQVA,21.0
8062-YBDOE,93.0
2252-JHJGE,0.0
4188-PCPIG,0.0
6000-APYLU,74.0
7105-BENQF,4.0
7721-DVEKZ,28.000000000000004
3566-VVORZ,37.0
9507-HSMMZ,3.0
2480-SQIOB,54.0
0947-IDHRQ,53.0
7813-TKCVO,1.0
0128-MKWSG,10.0
3672-YITQD,81.0
4350-ZTLPI,42.0
9048-JVYVF,43.0
0361-HJRDX,0.0
5727-MYATE,0.0
3823-KYNQY,8.0
8988-ECPJR,69.0
7570-WELNY,1.0
3021-VLNRJ,2.0
3776-EKTKM,91.0
2080-CAZNM,1.0
1028-FFNJK,9.0
6907-FLBER,57.99999999999999
3001-UNBTL,4.0
5982-PSMKW,0.0
3507-GASNP,2.0
7096-ZNBZI,0.0
1902-XBTFB,99.0
1676-MQAOA,0.0
0786-IVLAW,0.0
7566-DSRLQ,0.0
0643-OKLRP,73.0
7245-JMTTQ,0.0
6050-IJRHS,17.0
6202-JVYEU,13.0
8591-TKMZH,44.0
0734-OXWBT,32.0
4282-ACRXS,32.0
0365-TRTPY,1.0
7349-ALMUX,0.0
9381-NDKME,94.0
6502-KUGLL,9.0
1841-YSJGV,0.0
2794-XIMMO,97.0
8382-SHQEH,84.0
3511-BFTJW,0.0
7668-XCFYV,33.0
2983-ZANRP,73.0
7845-URHJN,28.000000000000004
3034-ZBEQN,70.0
5018-HEKFO,18.0
2923-ARZLG,14.000000000000002
3976-NLDEZ,52.0
2282-YGNOR,1.0
5336-UFNZP,0.0
6854-EXGSF,6.0
1241-EZFMJ,1.0
9233-PSYHO,1.0
5376-PCKNB,0.0
8044-BGWPI,21.0
4060-LDNLU,85.0
3589-PPVKW,34.0
8327-LZKAS,95.0
5887-IKKYO,46.0
1075-BGWOH,98.0
1755-RMCXH,15.0
0302-JOIVN,74.0
3858-XHYJO,1.0
4299-SIMNS,47.0
7025-IWFHT,1.0
6261-LHRTG,7.000000000000001
7841-FCRQD,3.0
2056-EVGZL,0.0
8777-MBMTS,0.0
7753-USQYQ,3.0
5366-IJEQJ,96.0
7661-CPURM,13.0
6233-HXJMX,2.0
5902-WBLSE,0.0
1981-INRFU,87.0
4971-PUYQO,94.0
3239-TPHPZ,2.0
5115-GZDEL,0.0
3338-CVVEH,57.99999999999999
8485-GJCDN,45.0
2615-YVMYX,0.0
2851-STERV,2.0
4393-GEADV,0.0
8486-AYEQH,72.0
1527-SXDPN,81.0
6029-WTIPC,95.0
8634-CILSZ,99.0
5419-JKZNQ,33.0
2495-KZNFB,6.0
1409-PHXTF,1.0
4560-WQAQW,1.0
9591-YVTEB,6.0
9309-BZGNT,1.0
4274-DRSQT,1.0
2027-DNKIV,1.0
